number,author,dependabot,category,title,created_at,merged_at,url
43422,eschutho,False,fix,fix(examples): replace deprecated timeseries_limit_metric with series_limit_metric,2026-08-22T16:16:34Z,2026-08-22T22:02:20Z,https://github.com/apache/superset/pull/43422
43423,eschutho,False,fix,fix(tags): catch TemplateError when validating access for tagged SQL Lab queries,2026-08-22T16:47:14Z,2026-08-27T22:06:47Z,https://github.com/apache/superset/pull/43423
43424,villebro,False,feature,feat(gaq): chart-data cutover — per-QueryObject GTF tasks + task-status polling,2026-08-22T17:10:01Z,2026-08-22T20:07:48Z,https://github.com/apache/superset/pull/43424
43425,ayush-singh-0601,False,fix,fix(explore): prevent duplicate Date Range tooltips,2026-08-22T17:10:37Z,2026-08-28T04:02:57Z,https://github.com/apache/superset/pull/43425
43427,rlei-odes,False,feature,feat(plugin-chart-echarts): allow decal patterns in custom ECharts options,2026-08-22T18:23:24Z,2026-08-27T01:01:53Z,https://github.com/apache/superset/pull/43427
43428,rlei-odes,False,feature,feat(plugin-chart-echarts): add gridline and axis tick controls,2026-08-22T19:58:43Z,2026-08-28T16:44:40Z,https://github.com/apache/superset/pull/43428
43429,villebro,False,feature,feat(gaq): async chart data opt-in per request (async_mode) + auto-enable GTF,2026-08-22T20:30:05Z,2026-08-23T13:14:28Z,https://github.com/apache/superset/pull/43429
43431,villebro,False,feature,feat(websocket): realtime transport backend — entity-change nudges + channel tokens,2026-08-23T15:46:49Z,2026-08-23T16:18:21Z,https://github.com/apache/superset/pull/43431
43432,eschutho,False,fix,fix(examples): replace deprecated granularity_sqla with granularity,2026-08-23T16:08:47Z,2026-08-27T22:06:43Z,https://github.com/apache/superset/pull/43432
43433,eschutho,False,fix,fix(tags): catch TemplateError when validating access for tagged SQL Lab queries on delete,2026-08-23T16:43:39Z,2026-08-31T22:02:23Z,https://github.com/apache/superset/pull/43433
43434,villebro,False,feature,feat(websocket): generic task push transport — per-principal chart-data + guest face pile,2026-08-23T17:26:33Z,2026-08-23T17:56:00Z,https://github.com/apache/superset/pull/43434
43435,villebro,False,feature,feat(coordination): accept a callable key generator in the KV API,2026-08-23T17:57:31Z,2026-08-23T18:04:29Z,https://github.com/apache/superset/pull/43435
43436,villebro,False,feature,feat(listview): realtime list updates baked into useListViewResource,2026-08-23T18:24:15Z,2026-08-23T22:47:02Z,https://github.com/apache/superset/pull/43436
43437,villebro,False,dependency,feat(docker): ship the websocket server in the official image,2026-08-23T19:02:48Z,2026-08-23T22:46:40Z,https://github.com/apache/superset/pull/43437
43438,DanielSwift1992,False,other,chore: remove two stale codecov ignore paths,2026-08-23T20:24:17Z,2026-08-24T15:15:58Z,https://github.com/apache/superset/pull/43438
43439,russlan23,False,fix,fix(number-format): preserve custom smart formatter id,2026-08-24T05:26:29Z,2026-08-25T17:11:53Z,https://github.com/apache/superset/pull/43439
43440,dependabot[bot],True,dependency,chore(deps): bump the rjsf group in /superset-frontend with 3 updates,2026-08-24T07:04:15Z,2026-08-24T20:54:20Z,https://github.com/apache/superset/pull/43440
43441,dependabot[bot],True,dependency,chore(deps): bump dawidd6/action-download-artifact from 21 to 24,2026-08-24T07:04:30Z,2026-08-27T17:24:38Z,https://github.com/apache/superset/pull/43441
43442,dependabot[bot],True,dependency,chore(deps): bump js-yaml from 5.2.3 to 5.3.0 in /docs,2026-08-24T07:04:51Z,2026-08-24T15:17:40Z,https://github.com/apache/superset/pull/43442
43443,dependabot[bot],True,dependency,chore(deps): bump @swc/core from 1.15.47 to 1.16.0 in /docs,2026-08-24T07:05:39Z,2026-08-24T17:20:38Z,https://github.com/apache/superset/pull/43443
43444,dependabot[bot],True,dependency,chore(deps): bump baseline-browser-mapping from 2.11.13 to 2.11.15 in /docs,2026-08-24T07:06:12Z,2026-08-24T16:52:03Z,https://github.com/apache/superset/pull/43444
43445,dependabot[bot],True,dependency,chore(deps): bump docker/setup-buildx-action from 4.2.0 to 4.3.0,2026-08-24T07:08:25Z,2026-08-24T15:16:58Z,https://github.com/apache/superset/pull/43445
43446,dependabot[bot],True,dependency,chore(deps-dev): bump @swc/core from 1.15.47 to 1.16.0 in /superset-frontend,2026-08-24T07:08:51Z,2026-08-24T23:52:01Z,https://github.com/apache/superset/pull/43446
43447,dependabot[bot],True,dependency,chore(deps-dev): bump the swc group in /superset-frontend with 3 updates,2026-08-24T07:09:24Z,2026-08-29T03:30:12Z,https://github.com/apache/superset/pull/43447
43448,dependabot[bot],True,dependency,chore(deps): bump immer from 11.1.16 to 11.1.17 in /superset-frontend,2026-08-24T07:10:28Z,2026-08-24T15:16:27Z,https://github.com/apache/superset/pull/43448
43449,dependabot[bot],True,dependency,chore(deps-dev): bump concurrently from 10.0.4 to 10.0.5 in /superset-frontend,2026-08-24T07:11:54Z,2026-08-24T15:04:39Z,https://github.com/apache/superset/pull/43449
43450,dependabot[bot],True,dependency,chore(deps): bump dayjs from 1.11.21 to 1.11.22 in /superset-frontend,2026-08-24T07:12:21Z,2026-08-24T15:04:10Z,https://github.com/apache/superset/pull/43450
43451,dependabot[bot],True,dependency,chore(deps): bump react-error-boundary from 6.1.2 to 6.1.3 in /superset-frontend,2026-08-24T07:13:32Z,2026-08-24T15:03:05Z,https://github.com/apache/superset/pull/43451
43455,vhogberg,False,fix,fix: remove redundant 'tooltip' tooltip in scoping modal,2026-08-24T11:52:12Z,2026-08-27T18:10:26Z,https://github.com/apache/superset/pull/43455
43456,rebenitez1802,False,fix,fix(chart): render ECharts charts at full resolution in download-as-image,2026-08-24T12:05:27Z,2026-08-26T10:22:24Z,https://github.com/apache/superset/pull/43456
43459,EnxDev,False,fix,fix(dataset): surface real validation message in save-error dialog,2026-08-24T13:14:40Z,2026-08-28T11:35:09Z,https://github.com/apache/superset/pull/43459
43461,villebro,False,fix,fix(gtf): close async-chart-data waiter race + widen guest_key column,2026-08-24T14:23:57Z,2026-08-24T15:39:16Z,https://github.com/apache/superset/pull/43461
43462,villebro,False,fix,fix(distributed-lock): ownership-checked release (compare-and-delete),2026-08-24T14:31:34Z,2026-08-24T15:52:58Z,https://github.com/apache/superset/pull/43462
43463,villebro,False,feature,feat(gaq): minimum result-cache TTL for async chart-data queries,2026-08-24T14:57:57Z,2026-08-24T15:53:19Z,https://github.com/apache/superset/pull/43463
43465,mikebridge,False,fix,fix(archived-list): use the semantic-layers-aware label for the dataset type,2026-08-24T16:06:49Z,2026-08-25T00:38:29Z,https://github.com/apache/superset/pull/43465
43466,rusackas,False,fix,fix(tags): fix broken import in daos/tag.py,2026-08-24T16:11:39Z,2026-08-24T17:15:09Z,https://github.com/apache/superset/pull/43466
43469,mikebridge,False,fix,fix(soft-delete): card-view chart delete shows the archive dialog,2026-08-24T16:23:05Z,2026-08-25T00:37:53Z,https://github.com/apache/superset/pull/43469
43470,eschutho,False,fix,fix(explore): catch TemplateError when validating access for query-backed form_data,2026-08-24T16:42:13Z,2026-08-28T22:03:09Z,https://github.com/apache/superset/pull/43470
43473,villebro,False,fix,fix(gtf): async chart-data robustness + accurate DB errors; retire async_events,2026-08-24T17:16:18Z,2026-08-24T19:27:15Z,https://github.com/apache/superset/pull/43473
43476,aminghadersohi,False,fix,fix(mcp): reject unsafe dashboard layout replacements,2026-08-24T17:33:20Z,2026-08-26T18:28:27Z,https://github.com/apache/superset/pull/43476
43478,aminghadersohi,False,fix,fix(mcp): honor and validate chart filters,2026-08-24T18:11:45Z,2026-08-26T03:54:10Z,https://github.com/apache/superset/pull/43478
43479,aminghadersohi,False,fix,"fix(dao): don't mask transient OperationalError as a ""not found"" result",2026-08-24T18:14:51Z,2026-08-27T21:34:54Z,https://github.com/apache/superset/pull/43479
43480,aminghadersohi,False,feature,feat(mcp): add feature-gated interactive pivot support,2026-08-24T18:15:05Z,2026-08-30T18:36:18Z,https://github.com/apache/superset/pull/43480
43481,aminghadersohi,False,fix,fix(pivot-table): exclude rollup totals from conditional formatting scale,2026-08-24T18:15:19Z,2026-08-26T19:08:08Z,https://github.com/apache/superset/pull/43481
43482,aminghadersohi,False,fix,fix(mcp): resolve dashboard permalinks,2026-08-24T18:16:18Z,2026-08-27T15:35:37Z,https://github.com/apache/superset/pull/43482
43485,mikebridge,False,feature,feat(deletion-retention): persist purge block reason codes on the audit log,2026-08-24T19:21:53Z,2026-08-25T19:46:56Z,https://github.com/apache/superset/pull/43485
43486,villebro,False,fix,fix(gtf): stop async poll when idle + back off; second-granularity durations,2026-08-24T20:02:19Z,2026-08-24T22:22:41Z,https://github.com/apache/superset/pull/43486
43489,Vitor-Avila,False,fix,fix(OAuth2): Support creating OAuth2 connections via SQLAlchemy URI,2026-08-24T21:14:46Z,2026-08-26T03:07:19Z,https://github.com/apache/superset/pull/43489
43491,gabotorresruiz,False,fix,fix(db_engine_specs): always mask OAuth2 client secret in encrypted extra,2026-08-24T21:35:58Z,2026-08-27T21:42:52Z,https://github.com/apache/superset/pull/43491
43492,villebro,False,fix,fix(gtf): wait for the task lock instead of failing concurrent submits,2026-08-24T22:27:21Z,2026-08-24T23:12:58Z,https://github.com/apache/superset/pull/43492
43493,mikebridge,False,other,docs(versioning): fix post-flip doc and comment drift,2026-08-24T22:46:48Z,2026-08-25T20:00:25Z,https://github.com/apache/superset/pull/43493
43494,rusackas,False,fix,fix(plugin-chart-table): preserve comparison arrow when a column-specific formatter entry is missing,2026-08-24T23:23:20Z,2026-08-27T10:30:18Z,https://github.com/apache/superset/pull/43494
43495,rusackas,False,other,chore(ci): drop inert SQLALCHEMY_WARN_20 flag from unit-test CI,2026-08-25T00:21:43Z,2026-08-25T17:19:38Z,https://github.com/apache/superset/pull/43495
43496,rusackas,False,fix,fix(ocient): update GIS test fixtures for pyocient's relocated geo types,2026-08-25T00:58:56Z,2026-08-26T00:18:03Z,https://github.com/apache/superset/pull/43496
43497,rusackas,False,other,chore: remove obsolete pandas/SQLAlchemy version compat shim,2026-08-25T01:01:31Z,2026-08-25T03:11:53Z,https://github.com/apache/superset/pull/43497
43498,rusackas,False,fix,fix(Modal): stop the draggable modal from hijacking text selection,2026-08-25T04:29:16Z,2026-08-27T10:30:24Z,https://github.com/apache/superset/pull/43498
43501,rusackas,False,dependency,fix(cockroachdb): replace abandoned cockroachdb package with sqlalchemy-cockroachdb,2026-08-25T05:21:46Z,2026-08-28T02:48:13Z,https://github.com/apache/superset/pull/43501
43505,dependabot[bot],True,dependency,chore(deps): bump the storybook group in /docs with 2 updates,2026-08-25T07:05:04Z,2026-08-25T09:46:31Z,https://github.com/apache/superset/pull/43505
43506,dependabot[bot],True,dependency,chore(deps): bump antd from 6.6.0 to 6.6.1 in /docs,2026-08-25T07:06:20Z,2026-08-25T09:46:27Z,https://github.com/apache/superset/pull/43506
43507,dependabot[bot],True,dependency,chore(deps-dev): bump the storybook group across 1 directory with 5 updates,2026-08-25T07:08:36Z,2026-08-25T12:52:46Z,https://github.com/apache/superset/pull/43507
43508,dependabot[bot],True,dependency,chore(deps-dev): bump baseline-browser-mapping from 2.11.14 to 2.11.15 in /superset-frontend,2026-08-25T07:09:27Z,2026-08-25T09:46:23Z,https://github.com/apache/superset/pull/43508
43509,dependabot[bot],True,dependency,chore(deps): bump antd from 6.6.0 to 6.6.1 in /superset-frontend,2026-08-25T07:09:55Z,2026-08-25T12:56:19Z,https://github.com/apache/superset/pull/43509
43510,dependabot[bot],True,dependency,chore(deps): bump dayjs from 1.11.22 to 1.11.23 in /superset-frontend,2026-08-25T07:10:44Z,2026-08-25T09:46:18Z,https://github.com/apache/superset/pull/43510
43511,dependabot[bot],True,dependency,chore(deps): bump dompurify from 3.4.12 to 3.4.13 in /superset-frontend,2026-08-25T07:11:34Z,2026-08-25T09:46:12Z,https://github.com/apache/superset/pull/43511
43516,villebro,False,feature,feat(websocket): gate realtime notifications by permission,2026-08-25T14:38:14Z,2026-08-25T18:02:47Z,https://github.com/apache/superset/pull/43516
43518,msyavuz,False,feature,feat(filters): search filter values server-side in Explore,2026-08-25T15:34:01Z,2026-08-28T13:46:09Z,https://github.com/apache/superset/pull/43518
43519,ASolarers-Rodriguez,False,dependency,chore(deps): raise Pillow/PyJWT floors to match resolved pins,2026-08-25T16:00:06Z,2026-08-26T22:55:14Z,https://github.com/apache/superset/pull/43519
43521,aminghadersohi,False,dependency,"chore(deps): restore permissive marshmallow lower bound (>=3.0, <5)",2026-08-25T16:25:27Z,2026-08-25T18:38:45Z,https://github.com/apache/superset/pull/43521
43524,villebro,False,dependency,feat(websocket): support JWT secret rotation,2026-08-25T18:59:40Z,2026-08-25T23:24:39Z,https://github.com/apache/superset/pull/43524
43528,shivamgoel,False,other,chore(superset-core): add __init__.py to semantic_layers,2026-08-25T22:34:16Z,2026-08-26T01:07:29Z,https://github.com/apache/superset/pull/43528
43529,aminghadersohi,False,fix,fix(mcp): add open-world tool annotations,2026-08-25T23:07:27Z,2026-08-27T21:36:31Z,https://github.com/apache/superset/pull/43529
43530,aminghadersohi,False,dependency,fix(mcp): raise SDK floor,2026-08-26T00:04:54Z,2026-08-26T19:05:00Z,https://github.com/apache/superset/pull/43530
43532,villebro,False,fix,fix(gtf): address GAQ→GTF interim-review findings,2026-08-26T00:25:22Z,2026-08-26T04:26:23Z,https://github.com/apache/superset/pull/43532
43534,Vitor-Avila,False,fix,fix(trino): honor the verify arg for the user impersonation flow,2026-08-26T04:03:29Z,2026-08-26T22:44:31Z,https://github.com/apache/superset/pull/43534
43535,sadpandajoe,False,fix,fix(sqllab): prefer concluded live query state over a stale history snapshot,2026-08-26T05:23:25Z,2026-08-30T18:39:34Z,https://github.com/apache/superset/pull/43535
43537,dependabot[bot],True,dependency,chore(deps-dev): bump oxfmt from 0.63.0 to 0.64.0 in /superset-websocket,2026-08-26T07:08:43Z,2026-08-26T09:17:01Z,https://github.com/apache/superset/pull/43537
43538,dependabot[bot],True,dependency,chore(deps-dev): bump vitest from 4.1.10 to 4.1.11 in /superset-websocket,2026-08-26T07:09:03Z,2026-08-26T09:16:57Z,https://github.com/apache/superset/pull/43538
43539,dependabot[bot],True,dependency,chore(deps): bump @swc/core from 1.16.0 to 1.16.1 in /docs,2026-08-26T07:10:39Z,2026-08-26T09:16:54Z,https://github.com/apache/superset/pull/43539
43540,dependabot[bot],True,dependency,chore(deps): bump swagger-ui-react from 5.32.13 to 5.32.14 in /docs,2026-08-26T07:11:09Z,2026-08-26T09:16:50Z,https://github.com/apache/superset/pull/43540
43541,dependabot[bot],True,dependency,chore(deps-dev): bump @swc/core from 1.16.0 to 1.16.1 in /superset-frontend,2026-08-26T07:12:09Z,2026-08-26T09:16:45Z,https://github.com/apache/superset/pull/43541
43542,dependabot[bot],True,dependency,chore(deps-dev): bump oxfmt from 0.63.0 to 0.64.0 in /superset-frontend,2026-08-26T07:12:40Z,2026-08-26T09:16:41Z,https://github.com/apache/superset/pull/43542
43543,dependabot[bot],True,dependency,chore(deps-dev): bump oxlint from 1.78.0 to 1.79.0 in /superset-frontend,2026-08-26T07:13:27Z,2026-08-26T15:20:39Z,https://github.com/apache/superset/pull/43543
43544,dependabot[bot],True,dependency,chore(deps-dev): bump oxfmt from 0.63.0 to 0.64.0 in /docs,2026-08-26T07:13:38Z,2026-08-26T09:16:36Z,https://github.com/apache/superset/pull/43544
43545,dependabot[bot],True,dependency,chore(deps): bump uuid from 14.0.1 to 14.0.2 in /superset-frontend,2026-08-26T07:14:11Z,2026-08-26T09:16:32Z,https://github.com/apache/superset/pull/43545
43546,no-hup,False,other,docs: update frontend Node/npm prerequisites to match engines,2026-08-26T09:11:52Z,2026-08-28T16:16:34Z,https://github.com/apache/superset/pull/43546
43549,no-hup,False,fix,fix(number-format): handle sub-byte values and unit rollover in memory formatter,2026-08-26T09:33:35Z,2026-08-28T16:44:19Z,https://github.com/apache/superset/pull/43549
43553,alexandrusoare,False,feature,feat(reports): gate retry functionality behind ALERT_REPORTS_RETRY flag,2026-08-26T11:59:55Z,2026-08-26T16:18:12Z,https://github.com/apache/superset/pull/43553
43555,msyavuz,False,fix,fix(dashboard): keep the chart menu usable in fullscreen on production builds,2026-08-26T14:59:01Z,2026-08-28T12:47:49Z,https://github.com/apache/superset/pull/43555
43557,villebro,False,fix,fix(gtf): Task List duration TZ + realtime responsiveness + async submit dedup-race,2026-08-26T15:32:42Z,2026-08-26T16:32:58Z,https://github.com/apache/superset/pull/43557
43560,luizotavio32,False,fix,fix(excel): handle duplicate column labels in xlsx export,2026-08-26T17:47:13Z,2026-08-26T20:37:44Z,https://github.com/apache/superset/pull/43560
43561,luizotavio32,False,fix,fix(excel): handle duplicate column labels in xlsx export,2026-08-26T18:00:13Z,2026-08-26T19:39:04Z,https://github.com/apache/superset/pull/43561
43563,villebro,False,fix,fix(gtf): hold task submit lock across commit to close dedup race,2026-08-26T21:47:33Z,2026-08-26T22:12:42Z,https://github.com/apache/superset/pull/43563
43564,FrancescoCastaldi,False,fix,fix(dashboard): remove @has_access_api from filter state REST API,2026-08-26T21:50:43Z,2026-08-29T00:06:06Z,https://github.com/apache/superset/pull/43564
43579,dependabot[bot],True,dependency,chore(deps): bump dompurify from 3.4.13 to 3.4.14 in /superset-frontend,2026-08-27T07:07:34Z,2026-08-27T10:43:02Z,https://github.com/apache/superset/pull/43579
43580,dependabot[bot],True,dependency,chore(deps-dev): bump lerna from 10.0.0 to 10.0.1 in /superset-frontend,2026-08-27T07:09:27Z,2026-08-27T10:33:15Z,https://github.com/apache/superset/pull/43580
43581,dependabot[bot],True,dependency,chore(deps): bump immer from 11.1.17 to 11.1.18 in /superset-frontend,2026-08-27T07:11:10Z,2026-08-27T10:42:58Z,https://github.com/apache/superset/pull/43581
43583,msyavuz,False,fix,fix(dataset): stop a stale edit modal from silently reverting a saved change,2026-08-27T08:36:17Z,2026-08-28T18:07:36Z,https://github.com/apache/superset/pull/43583
43587,msyavuz,False,dependency,fix(ci): unblock lint-frontend after the oxlint 1.79.0 bump,2026-08-27T10:04:28Z,2026-08-27T14:32:05Z,https://github.com/apache/superset/pull/43587
43591,rusackas,False,other,docs(security): document the RLS indicator badge on dataset list/Explore,2026-08-27T15:51:40Z,2026-08-27T19:54:21Z,https://github.com/apache/superset/pull/43591
43592,rusackas,False,other,docs(cache): document NATIVE_FILTER_OPTIONS_CACHE_TIMEOUT,2026-08-27T15:51:41Z,2026-08-27T19:53:28Z,https://github.com/apache/superset/pull/43592
43593,rusackas,False,other,docs: document PNG/PDF chart export options,2026-08-27T15:52:03Z,2026-08-27T19:53:09Z,https://github.com/apache/superset/pull/43593
43594,rusackas,False,other,docs(alerts-reports): document report/alert content format options,2026-08-27T15:52:20Z,2026-08-27T19:53:32Z,https://github.com/apache/superset/pull/43594
43595,rusackas,False,other,docs(security): document EXTRA_EDITORS_RESOLVER,2026-08-27T15:52:48Z,2026-08-27T19:52:56Z,https://github.com/apache/superset/pull/43595
43596,rusackas,False,other,docs(mcp): document the update_dataset_metric tool,2026-08-27T15:53:17Z,2026-08-27T19:53:20Z,https://github.com/apache/superset/pull/43596
43597,rusackas,False,other,docs(mcp): document chart type plugin filtering config,2026-08-27T15:55:07Z,2026-08-28T02:47:07Z,https://github.com/apache/superset/pull/43597
43598,aminghadersohi,False,fix,fix(mcp): surface rejected filter columns in get_chart_data,2026-08-27T15:55:27Z,2026-08-27T21:36:51Z,https://github.com/apache/superset/pull/43598
43599,aminghadersohi,False,fix,fix(mcp): apply time grain overrides from extra_form_data,2026-08-27T15:55:54Z,2026-08-27T21:35:24Z,https://github.com/apache/superset/pull/43599
43600,rusackas,False,other,docs(embedding): document EMBEDDED_DISABLE_PERMALINK_ORIGIN_REWRITE,2026-08-27T16:09:29Z,2026-08-27T20:15:09Z,https://github.com/apache/superset/pull/43600
43601,rusackas,False,other,docs(theming): document THEME_DEFAULT_MODE config setting,2026-08-27T16:10:03Z,2026-08-27T23:19:40Z,https://github.com/apache/superset/pull/43601
43602,rusackas,False,other,docs(cli): document import_directory --username option,2026-08-27T16:10:16Z,2026-08-27T23:19:25Z,https://github.com/apache/superset/pull/43602
43603,sadpandajoe,False,fix,fix(ci): repair scheduled pre-commit drift,2026-08-27T16:33:21Z,2026-08-28T15:56:19Z,https://github.com/apache/superset/pull/43603
43604,rusackas,False,dependency,chore(deps): group Dependabot security-update PRs per directory,2026-08-27T16:36:33Z,2026-08-27T18:08:22Z,https://github.com/apache/superset/pull/43604
43605,eschutho,False,fix,fix(explore): catch TemplateError when validating access for permalinked query datasources,2026-08-27T16:49:10Z,2026-08-27T22:06:39Z,https://github.com/apache/superset/pull/43605
43607,drivaspreset,False,feature,feat: test(presto) close db_engine_spec unit test gaps,2026-08-27T18:14:46Z,2026-08-31T20:33:30Z,https://github.com/apache/superset/pull/43607
43608,dependabot[bot],True,dependency,"chore(deps-dev): update clickhouse-connect requirement from <2.0,>=1.7.1 to >=1.7.2,<2.0",2026-08-27T18:22:41Z,2026-08-27T19:06:41Z,https://github.com/apache/superset/pull/43608
43609,dependabot[bot],True,dependency,chore(deps): bump gunicorn from 26.0.0 to 26.2.0,2026-08-27T18:22:54Z,2026-08-27T20:08:37Z,https://github.com/apache/superset/pull/43609
43610,dependabot[bot],True,dependency,chore(deps): bump the storybook group in /docs with 2 updates,2026-08-27T18:22:54Z,2026-08-27T20:08:33Z,https://github.com/apache/superset/pull/43610
43611,dependabot[bot],True,dependency,chore(deps-dev): bump mcp from 1.29.1 to 2.0.0,2026-08-27T18:23:16Z,2026-08-28T04:49:51Z,https://github.com/apache/superset/pull/43611
43612,dependabot[bot],True,dependency,chore(deps-dev): bump syntaqlite from 0.7.1 to 0.9.0,2026-08-27T18:23:25Z,2026-08-27T20:08:29Z,https://github.com/apache/superset/pull/43612
43613,dependabot[bot],True,dependency,chore(deps): bump baseline-browser-mapping from 2.11.15 to 2.11.16 in /docs,2026-08-27T18:23:38Z,2026-08-27T19:11:33Z,https://github.com/apache/superset/pull/43613
43614,dependabot[bot],True,dependency,chore(deps): bump holidays from 0.102 to 0.103,2026-08-27T18:23:40Z,2026-08-27T20:08:25Z,https://github.com/apache/superset/pull/43614
43615,dependabot[bot],True,dependency,chore(deps-dev): update teradatasql requirement from >=20.0.0.65 to >=20.0.0.66,2026-08-27T18:24:02Z,2026-08-27T20:08:19Z,https://github.com/apache/superset/pull/43615
43616,dependabot[bot],True,dependency,chore(deps-dev): bump trino from 0.338.0 to 0.339.0,2026-08-27T18:24:32Z,2026-08-27T20:08:15Z,https://github.com/apache/superset/pull/43616
43617,dependabot[bot],True,dependency,chore(deps-dev): bump tiktoken from 0.13.0 to 0.14.0,2026-08-27T18:24:45Z,2026-08-27T20:08:10Z,https://github.com/apache/superset/pull/43617
43618,dependabot[bot],True,dependency,chore(deps-dev): bump the storybook group in /superset-frontend with 5 updates,2026-08-27T18:26:41Z,2026-08-27T20:08:06Z,https://github.com/apache/superset/pull/43618
43619,dependabot[bot],True,dependency,chore(deps): bump mapbox-gl from 3.28.1 to 3.29.0 in /superset-frontend,2026-08-27T18:28:03Z,2026-08-28T02:58:55Z,https://github.com/apache/superset/pull/43619
43621,dependabot[bot],True,dependency,chore(deps-dev): bump baseline-browser-mapping from 2.11.15 to 2.11.16 in /superset-frontend,2026-08-27T18:30:16Z,2026-08-27T20:08:01Z,https://github.com/apache/superset/pull/43621
43622,alexandrusoare,False,feature,feat(modals): add renderExtraFields prop to chart and dashboard properties modals,2026-08-27T20:49:16Z,2026-08-28T10:18:51Z,https://github.com/apache/superset/pull/43622
43624,gabotorresruiz,False,feature,feat(dashboard): add dashboard.slice.header.menu extension slot,2026-08-27T20:55:13Z,2026-08-28T17:52:19Z,https://github.com/apache/superset/pull/43624
43625,villebro,False,other,"chore(gtf): address GAQ→GTF cleanup review (DRY, dead code, tests, latent fixes)",2026-08-27T21:00:37Z,2026-08-27T22:10:34Z,https://github.com/apache/superset/pull/43625
43626,villebro,False,other,chore(superset-core): drop unused `__all__` lists,2026-08-27T21:11:02Z,2026-08-28T16:46:57Z,https://github.com/apache/superset/pull/43626
43627,villebro,False,feature,feat(gtf): heartbeat orphan reaping + cancellable chart-data queries,2026-08-28T00:41:41Z,2026-08-28T20:51:39Z,https://github.com/apache/superset/pull/43627
43630,LALITH0110,False,other,docs: fix docstring parameter names that do not match signatures,2026-08-28T02:55:36Z,2026-08-28T15:57:43Z,https://github.com/apache/superset/pull/43630
43631,fitzee,False,fix,fix(dataset): preserve validation error messages,2026-08-28T03:22:59Z,2026-08-28T05:01:17Z,https://github.com/apache/superset/pull/43631
43640,rusackas,False,dependency,"feat(ci): expand testcontainers coverage to mariadb, timescaledb, yugabytedb, monetdb, mongodb",2026-08-28T05:45:15Z,2026-08-30T18:23:08Z,https://github.com/apache/superset/pull/43640
43643,dependabot[bot],True,dependency,chore(deps): bump github/codeql-action/analyze from 4.37.7 to 4.37.8,2026-08-28T07:04:50Z,2026-08-28T12:26:18Z,https://github.com/apache/superset/pull/43643
43644,dependabot[bot],True,dependency,chore(deps): bump github/codeql-action/init from 4.37.7 to 4.37.8,2026-08-28T07:06:42Z,2026-08-28T09:39:12Z,https://github.com/apache/superset/pull/43644
43645,dependabot[bot],True,dependency,chore(deps-dev): bump eslint-plugin-react-you-might-not-need-an-effect from 1.0.1 to 1.0.2 in /superset-frontend,2026-08-28T07:07:35Z,2026-08-28T09:39:07Z,https://github.com/apache/superset/pull/43645
43652,rusackas,False,dependency,"feat(ci): expand testcontainers coverage to postgres, mysql, clickhouse, starrocks",2026-08-28T16:56:17Z,2026-08-30T18:21:37Z,https://github.com/apache/superset/pull/43652
43653,hainenber,False,other,chore(ci): skip Jest test HTML report generation to save up time,2026-08-28T17:39:18Z,2026-08-30T18:52:48Z,https://github.com/apache/superset/pull/43653
43654,nytai,False,fix,fix(trino): coerce string-typed values results back to source type,2026-08-28T18:34:09Z,2026-08-28T21:25:43Z,https://github.com/apache/superset/pull/43654
43657,mikebridge,False,dependency,chore(deps-dev): bump nwsapi from 2.2.23 to 2.2.24 to fix the SqlEditor jest flake,2026-08-28T20:29:44Z,2026-08-28T21:59:36Z,https://github.com/apache/superset/pull/43657
43658,villebro,False,feature,feat(gtf): cancel orphaned warehouse queries + dedicated reaper beat job,2026-08-28T21:24:16Z,2026-08-28T22:25:46Z,https://github.com/apache/superset/pull/43658
43659,villebro,False,feature,feat(gtf): Task List type/name filters + worker self-fencing on lost metastore contact,2026-08-28T22:13:55Z,2026-08-28T23:08:36Z,https://github.com/apache/superset/pull/43659
43661,rlei-odes,False,fix,fix(plugin-chart-echarts): misplaced first date label on horizontal bar charts,2026-08-28T23:11:10Z,2026-08-29T14:16:59Z,https://github.com/apache/superset/pull/43661
43662,rusackas,False,dependency,feat(ci): add nightly-only opt-out for heavy testcontainers dialects,2026-08-28T23:20:17Z,2026-08-30T19:47:18Z,https://github.com/apache/superset/pull/43662
43663,rusackas,False,dependency,chore(deps): bump js-yaml to patch quadratic-CPU DoS (superset-frontend),2026-08-28T23:23:14Z,2026-08-29T06:44:32Z,https://github.com/apache/superset/pull/43663
43664,rusackas,False,dependency,"chore(deps): bump js-yaml, brace-expansion, d3-color to patch DoS/ReDoS in cypress-base",2026-08-28T23:23:20Z,2026-08-29T07:02:57Z,https://github.com/apache/superset/pull/43664
43665,rusackas,False,dependency,chore(deps): bump brace-expansion to patch DoS in docs,2026-08-28T23:34:02Z,2026-08-29T07:02:18Z,https://github.com/apache/superset/pull/43665
43668,rusackas,False,dependency,"feat(ci): expand testcontainers coverage to databend, risingwave, firebird, ydb, oceanbase, vertica",2026-08-29T01:28:53Z,2026-08-30T18:20:58Z,https://github.com/apache/superset/pull/43668
43670,dependabot[bot],True,dependency,chore(deps-dev): bump eslint from 10.8.1 to 10.9.0 in /superset-websocket,2026-08-29T03:31:29Z,2026-08-29T06:42:05Z,https://github.com/apache/superset/pull/43670
